http://www.bhphotovideo.com/c/product/621582-REG/Interfit_INT332_Cooltubz_6_Dimmable_Fluorescent.html,339.99,,,
http://www.bhphotovideo.com/c/product/621581-REG/Interfit_INT331_Cooltubz_4_Dimmable_Fluorescent.html,289.95,,,
http://www.bhphotovideo.com/c/product/72020-REG/Arri_531600_650_Watt_Plus_Tungsten.html,379.0,,,
http://www.bhphotovideo.com/c/product/836277-REG/Stellar_Lighting_Systems_CEL_R18C_CEL_R18C_18_Fluorescent_Ring.html,249.0,,,
http://www.bhphotovideo.com/c/product/832911-REG/Tascam_DR100MKII_DR_100mkII_Portable_Linear.html,245.28,,,
http://www.bhphotovideo.com/c/product/760375-REG/Tascam_DR_07MKII_DR_07mkII_Portable_Digital_Audio.html,125.31,,,
http://www.adorama.com/PHU36.html
http://www.bhphotovideo.com/c/product/900595-REG/Profoto_254710_1X6_RFI_Softbox.html,289.0,,,
http://www.bhphotovideo.com/c/product/900587-REG/profoto_254703_rfi_2_0_x_3_0.html,219.0,,,
http://www.bhphotovideo.com/c/product/900588-REG/profoto_254704_3x4_rfi_softbox.html,285.0,,,
http://www.bhphotovideo.com/c/product/900688-REG/Profoto_100501_Speed_Ring_Adapter.html,110.0,,,
http://www.bhphotovideo.com/c/product/900594-REG/Profoto_254709_1X4_RFI_Softbox.html,199.0,,,
http://www.bhphotovideo.com/c/product/141164-REG/Profoto_100608_White_Softlight_Beauty_Dish.html,392.0,,,
http://www.adorama.com/RPS2LUK1500.html
http://www.bhphotovideo.com/c/product/742100-REG/Interfit_STR125_Strobie_Off_Camera_Octobox_12_30cm.html,24.99,,,
http://www.bhphotovideo.com/c/product/280124-REG/Davis_Sanford_W3_W3_Dolly_with_3.html,41.2,,,
http://www.bhphotovideo.com/c/product/392860-REG/Rode_BOOMPOLE_Boompole_for_Rode_NTG_1.html,149.0,,,
http://www.bhphotovideo.com/c/product/802236-REG/Rode_DEADCAT_VMP_Dead_Cat_Wind_Muff.html,39.0,,,
http://www.bhphotovideo.com/c/product/730766-REG/Rode_LAVALIER_Lavalier_Microphone.html,249.0,,,
http://www.bhphotovideo.com/c/product/398316-REG/Rode_SM3_SM3_On_Camera_Shockmount.html,49.95,,,
http://www.bhphotovideo.com/c/product/429633-REG/Rode_SM4_Shotgun_Microphone_Shock_Mount.html,49.95,,,
http://www.bhphotovideo.com/c/product/917425-REG/rode_videomic_r_videomic_with_rycote_lyre.html,169.0,,,
http://www.bhphotovideo.com/c/product/485278-REG/Celestron_31042_AstroMaster_114_EQ_4_4_114mm.html,207.68,,,
http://www.bhphotovideo.com/c/product/485264-REG/Celestron_21062_AstroMaster_70_EQ_70mm_2_7_70mm.html,119.95,,,
http://www.bhphotovideo.com/c/product/485276-REG/Celestron_31035_AstroMaster_76_3_0_76mm_Reflector.html,125.99,,,
http://www.bhphotovideo.com/c/product/485274-REG/Celestron_21063_AstroMaster_90_AZ_90mm_3_5_90mm.html,177.95,,,
http://www.bhphotovideo.com/c/product/761361-REG/Celestron_94307_AstroMaster_Accessory_Kit.html,39.95,,,
http://www.bhphotovideo.com/c/product/681812-REG/Celestron_31150_Computerized_Telescope_114LCM.html,339.95,249.98,,
http://www.bhphotovideo.com/c/product/681810-REG/Celestron_22050_60LCM_Computerized_Telescope.html,259.95,199.95,,
http://www.bhphotovideo.com/c/product/370208-REG/Celestron_31145_NexStar_130_SLT_5_1_130mm.html,391.69,,,
http://www.bhphotovideo.com/c/product/681795-REG/Celestron_22087_NexStar_90SLT_Computerized_Telescope.html,419.95,309.95,,
http://www.bhphotovideo.com/c/product/285216-REG/Celestron_21043_PowerSeeker_60_EQ_2_4_60mm.html,79.95,,,
http://www.bhphotovideo.com/c/product/225599-REG/Celestron_93722_Sky_Map_Planisphere.html,17.75,,,
http://www.bhphotovideo.com/c/search?Ntt=21068&N=0&InitialSearch=yes&sts=ma&Top+Nav-Search=,No Longer Available
http://www.bhphotovideo.com/c/product/857492-REG/Celestron_21041_SO_Solar_Observer_60mm_PowerSeeker.html,Function is not ready to get this price
http://www.bhphotovideo.com/c/product/285214-REG/Celestron_21039_PowerSeeker_50_2_0_50mm_Refractor.html,39.95,,,
http://www.bhphotovideo.com/c/product/485284-REG/Celestron_21088_Omni_XLT_102.html,454.79,,,
http://www.bhphotovideo.com/c/product/818159-REG/Native_Instruments_21300_KOMPLETE_8_Virtual.html,Discontinued
http://www.bhphotovideo.com/c/product/889304-REG/Native_Instruments_21931_Maschine_Mikro_MK2.html,349.0,,,
http://www.bhphotovideo.com/c/product/889299-REG/Native_Instruments_21949_Maschine_MK2_Black.html,599.0,,,
http://www.bhphotovideo.com/c/product/886785-REG/Pioneer_ddj_ergo_k_DDJ_ERGO_Limited_Dj_Controller.html,499.0,,,
http://www.bhphotovideo.com/c/product/895081-REG/Pioneer_DDJ_SX_Serato_Software_Dj.html,999.99,,,
http://www.bhphotovideo.com/c/product/889980-REG/Pioneer_ddj_wego_r_DDJ_WeGO_Compact_DJ.html,286.0,,,
http://www.bhphotovideo.com/c/product/684192-REG/Pioneer_DJM_2000_DJM_2000_Professional_DJ_Mixer.html,1939.95,,,
http://www.bhphotovideo.com/c/product/891409-REG/Pioneer_cdj_2000nxs_CDJ_2000_Nexus_Pro_Multi.html,1799.0,,,
http://www.bhphotovideo.com/c/product/850448-REG/Pioneer_RMX_1000_RMX_1000_Remix_Station.html,719.0,,,
http://www.bhphotovideo.com/c/product/829160-REG/Technical_Pro_DMXU75_DMXU75_Professional_Double_USB.html,219.99,,,
http://www.bhphotovideo.com/c/product/849999-REG/Native_Instruments_21805_Traktor_Kontrol_F1_Hardware.html,249.0,,,
http://www.bhphotovideo.com/c/product/819054-REG/Native_Instruments_21320_Traktor_Control_S2_2_1.html,499.0,,,
http://www.bhphotovideo.com/c/product/735420-REG/Native_Instruments_20900_Kontrol_S_4_DJ_Software.html,799.0,,,
http://www.bhphotovideo.com/c/product/895500-REG/Native_Instruments_22210_Traktor_Kontrol_Z2_2_2.html,799.0,,,
http://www.bhphotovideo.com/c/product/855190-REG/Native_Instruments_21903_Traktor_Audio_6_DJ.html,299.0,,,
